"","Target","Dataset","Sample_ID","Hive","Date","Bee_type","Scab","gut_mg","Extractor","Cq","SD","actin_Cq","actin_CopyNum","CopyNum","CellNum","Present","CopyNum_norm","CellNum_norm"
"4329","Sa","mm","576","DdM","170316","F","0","NA","M",21.3660666666667,"0.136845034010495",20.7318,9590133.38405383,17936036.402366,4484009.10059151,1,18076449,4519112
"4330","Sa","mm","304","DdM","160419","F","0","NA","P",25.5925666666667,"0.110091340864455",22.6877,2744104.53834496,1030138.82795066,257534.706987665,1,3628327,907082
"4331","Sa","mm","258","DdM","160217","W","0","NA","M",18.8695666666667,"6.5926120266047397E-2",21.0123243331909,8014643.96598738,96974537.751148,24243634.437787,1,116945842,29236460
"4332","Sa","mm","50","DdM","150609","F","1","NA","PLO",20.4973333333333,"2.3218383521108801E-2",20.7218914031982,9651118.22262769,32268015.8036717,8067003.95091792,1,32315131,8078783
"4336","Sa","mm","47","DdM","150513","F","1","NA","PLO",20.7259333333333,"4.5239400231803902E-2",20.5615,10694008.2718686,27647703.9094659,6911925.97736648,1,24987905,6246976
"4337","Sa","mm","168","DdM","151014","F","0","NA","L",19.1942333333333,"2.4290395907299998E-2",20.5939333333333,10474403.3176213,77864757.8635934,19466189.4658984,1,71849367,17962342
"4338","Sa","mm","243","DdM","160217","W","0","NA","M",18.4330333333333,"5.8258075262862301E-2",21.1711184183757,7240443.19400532,130261689.856512,32565422.4641279,1,173885296,43471324
"4339","Sa","mm","591","DdM","170420","F","1","NA","M",21.6771666666667,"4.2137196552848401E-2",19.5093666666667,20963485.2446188,14534250.6532665,3633562.66331661,1,6701013,1675253
"4340","Sa","mm","139","DdM","150915","F","0","NA","PLO",20.0631666666667,"9.2210971870668401E-2",20.2228889465332,13280659.6304885,43274936.2144652,10818734.0536163,1,31494019,7873505
"4341","Sa","mm","545","DdM","170215","W","1","NA","M",22.9649,"7.6467247890846496E-2",21.1969333333333,7121849.26660701,6086047.94278544,1521511.98569636,1,8259503,2064876
"4344","Sa","mm","336","DdM","160517","F","0","NA","P",21.5290333333333,"9.48098271980993E-2",19.9781666666667,15531481.2460478,16065052.5351437,4016263.13378594,1,9997250,2499313
"4345","Sa","mm","244","DdM","160217","W","1","NA","M",21.4700333333333,"0.180951660211598",21.2688757578532,6801495.48853499,16718741.2880191,4179685.32200478,1,23758032,5939508
"4346","Sa","mm","169","DdM","151014","F","1","NA","L",19.6677666666667,"4.4764308699379203E-2",22.0053666666667,4245990.400385,56535255.2960139,14133813.8240035,1,128692030,32173007
"4347","Sa","mm","140","DdM","150915","F","1","NA","PLO",20.8218666666667,"4.3555175735305401E-2",20.518056233724,10995395.5991806,25911623.5027062,6477905.87567656,1,22776924,5694231
"4348","Sa","mm","592","DdM","170420","F","1","NA","M",21.2343333333333,"6.6097377658523498E-2",19.4058,22399497.5754362,19606551.3674248,4901637.8418562,1,8460075,2115019
"4349","Sa","mm","583","DdM","170420","F","0","NA","M",20.0025,"4.6056595618869503E-2",20.4595,11415108.0234072,45086567.1278507,11271641.7819627,1,38174947,9543737
"4351","Sa","mm","397","DdM","160816","F","0","NA","M",18.4756666666667,"3.8684923850685497E-2",19.0777333333333,27630438.2214515,126561106.781175,31640276.6952938,1,44271455,11067864
"4352","Sa","mm","477","DdM","161116","W","0","NA","M",18.9273666666667,"9.9310338501756204E-2",22.132,3915573.79848696,93258535.4749419,23314633.8687355,1,230199554,57549888
"4353","Sa","mm","311","DdM","160419","F","1","NA","P",23.1674333333333,"4.7228204849785203E-2",21.5533666666667,5669724.21343069,5307315.6956687,1326828.92391718,1,9047410,2261853
"4354","Sa","mm","382","DdM","160715","F","1","NA","P",22.7902011871338,"0.10153819494558",21.4204666666667,6172863.14985865,6848951.0214168,1712237.7553542,1,10723800,2680950
"4355","Sa","mm","488","DdM","161216","W","1","NA","M",16.7095,"1.1737972567697E-2",20.2755,12841101.5043825,417654994.745015,104413748.686254,1,314359581,78589895
"4356","Sa","mm","593","DdM","170420","F","1","NA","M",23.6608333333333,"0.13070471809897699",19.5632333333333,20253368.3926646,3802076.19491325,950519.048728314,1,1814408,453602
"4357","Sa","mm","493","DdM","161216","W","1","NA","M",19.6321333333333,"3.57973928287161E-2",20.4275333333333,11650956.7751906,57913620.6230024,14478405.1557506,1,48043034,12010759
"4359","Sa","mm","531","DdM","170215","W","1","NA","M",18.9512,"4.7721169306712899E-2",20.8381666666667,8959255.25769412,91768052.9423481,22942013.235587,1,98999023,24749756
"4360","Sa","mm","343","DdM","160620","F","1","NA","P",18.6013333333333,"6.1351147775192003E-2",20.16425,13788333.9535377,116253651.418772,29063412.8546931,1,81490336,20372584
"4361","Sa","mm","312","DdM","160419","F","0","NA","P",23.2908333333333,"9.6397423893657699E-2",20.8032,9161930.44933107,4882550.18689036,1220637.54672259,1,5150757,1287689
"4362","Sa","mm","308","DdM","160419","F","0","NA","P",24.8239666666667,"4.2874856656708801E-2",22.1359666666667,3905649.9975482,1731984.67660416,432996.169151041,1,4286097,1071524
"4363","Sa","mm","354","DdM","160620","F","1","NA","P",18.5757666666667,"1.0531065156635501E-2",20.0561666666667,14775476.1981889,118280337.315239,29570084.3288098,1,77371741,19342935
"4364","Sa","mm","548","DdM","170215","W","0","NA","M",20.4123333333333,"4.3568949187849197E-2",20.7639,9395200.16289492,34176442.9356715,8544110.73391787,1,35158644,8789661
"4365","Sa","mm","36","DdM","150513","F","1","NA","PLO",19.7767333333333,"3.7143550359830801E-2",20.5302333333333,10910071.4361503,52520462.3701537,13130115.5925384,1,46527771,11631943
"4368","Sa","mm","523","DdM","170117","W","0","NA","M",21.2017666666667,"4.5585779946527502E-2",21.096,7596891.55103192,20042977.9157454,5010744.47893634,1,25499850,6374962
"4369","Sa","mm","280","DdM","160314","W","1","NA","M",17.1024,"0.106311429300898",20.7975333333333,9195204.82817846,320234941.584873,80058735.3962183,1,336603486,84150872
"4370","Sa","mm","187","DdM","151112","F","1","NA","L",17.7341333333333,"0.122028125173393",20.49465,11161280.1273656,208930683.710728,52232670.927682,1,180925390,45231348
"4371","Sa","mm","309","DdM","160419","F","0","NA","P",27.4756,"2.8849956672409201E-2",22.7384333333333,2656470.43793956,288448.453502777,72112.1133756943,1,1049481,262370
"4372","Sa","mm","414","DdM","160914","F","0","NA","M",19.9449666666667,"4.0450010300781401E-2",19.0769,27645172.5432712,46874646.7316647,11718661.6829162,1,16388153,4097038
"4373","Sa","mm","533","DdM","170215","W","1","NA","M",22.0462,"6.2918121395987195E-2",20.84925,8895954.13964307,11325321.5925054,2831330.39812635,1,12304651,3076163
"4375","Sa","mm","39","DdM","150513","F","1","NA","PLO",20.5892666666667,"6.7901570919481E-2",20.5257333333333,10941525.2453154,30323697.1065867,7580924.27664667,1,26786476,6696619
"4377","Sa","mm","144","DdM","150915","F","1","NA","PLO",19.9255333333333,"1.98560654041357E-2",19.9483121236165,15830973.1780408,47494499.3444397,11873624.8361099,1,28996595,7249149
"4378","Sa","mm","128","DdM","150915","F","0","NA","PLO",19.7789,"9.5630382201473907E-2",20.3634077707926,12138866.367083,52443593.590731,13110898.3976827,1,41756647,10439162
"4379","Sa","mm","31","DdM","150513","F","1","NA","PLO",19.7680333333333,"5.1630352829835802E-2",20.7979666666667,9192656.05515496,52830256.26867,13207564.0671675,1,55546028,13886507
"4380","Sa","mm","1","DdM","150411","F","0","NA","PLO",23.9169044494629,"8.7949747140709703E-2",20.6798,9914532.50376662,3197735.64525379,799433.911313448,1,3117322,779330
"4381","Sa","mm","40","DdM","150513","F","0","NA","PLO",23.0527,"8.7115498047133894E-2",22.0519333333333,4121364.2816852,5735334.29548091,1433833.57387023,1,13450209,3362552
"4383","Sa","mm","572","DdM","170316","F","1","NA","M",21.9608333333333,"0.20966869898326099",20.2926,12701389.7679215,11998108.6101331,2999527.15253328,1,9130043,2282511
"4384","Sa","mm","390","DdM","160816","F","1","NA","M",21.04885,"3.6133156518633802E-2",19.1887,25736944.0981279,22225731.3317152,5556432.8329288,1,8346615,2086654
"4385","Sa","mm","129","DdM","150915","F","1","NA","PLO",22.6321333333333,"2.0915385086899298E-2",20.0793902079264,14557577.0244364,7621319.63887438,1905329.90971859,1,5060022,1265005
"4386","Sa","mm","535","DdM","170215","W","0","NA","M",21.7146333333333,"0.14088386470186501",21.0936333333333,7608402.46189383,14170756.9729631,3542689.24324077,1,18001590,4500398
"4387","Sa","mm","597","DdM","170420","F","0","NA","M",23.0448,"0.104189202895503",20.0895,14463726.763028,5766045.25257801,1441511.3131445,1,3853090,963272
"4388","Sa","mm","400","DdM","160816","F","1","NA","M",19.6819666666667,"4.1350010076580603E-2",19.3630333333333,23020804.4905814,55995157.6569462,13998789.4142365,1,23509385,5877346
"4389","Sa","mm","466","DdM","161116","W","1","NA","M",18.8296666666667,"0.13307014441013101",21.7955666666667,4855897.26844724,99625772.1256841,24906443.031421,1,198295798,49573949
"4391","Sa","mm","492","DdM","161216","W","1","NA","M",27.0251,"8.6615529785367906E-2",20.3445333333333,12286329.9086136,391135.817721259,97783.9544303147,1,307692,76923
"4392","Sa","mm","255","DdM","160217","W","0","NA","M",19.9305666666667,"0.159291692606153",20.9588476816813,8293581.14516979,47333172.0997417,11833293.0249354,1,55161341,13790335
"4394","Sa","mm","327","DdM","160517","F","1","NA","P",23.4096622467041,"2.4868120315250399E-2",20.9850333333333,8155802.87525754,4505681.67942052,1126420.41985513,1,5339555,1334889
"4395","Sa","mm","598","DdM","170420","F","1","NA","M",22.0323,"7.4811897449538201E-2",19.7655666666667,17794316.307174,11432240.5458669,2858060.13646672,1,6209567,1552392
"4396","Sa","mm","250","DdM","160217","W","1","NA","M",20.3755,"6.2302407658132102E-2",21.2460632324219,6901485.95278561,35038097.6803838,8759524.42009596,1,49069226,12267307
"4397","Sa","mm","332","DdM","160517","F","0","NA","P",19.5266036987305,"4.6780315797954303E-2",20.3488666666667,12252316.4903545,62196003.2747574,15549000.8186894,1,49063166,12265792
"4399","Sa","mm","256","DdM","160217","W","0","NA","M",21.2689,"8.8742605325739896E-2",21.0351657867432,7898379.61448577,19153714.4302113,4788428.60755283,1,23438311,5859578
"4400","Sa","mm","527","DdM","170117","W","1","NA","M",20.8296333333333,"0.13624552592042399",19.4661333333333,21551393.8852947,25775936.871657,6443984.21791424,1,11559802,2889951
"4402","Sa","mm","434","DdM","160914","F","1","NA","M",25.2455333333333,"5.5554147759939401E-2",18.9979,29078267.8839255,1302503.86952182,325625.967380455,1,432934,108234
"4403","Sa","mm","599","DdM","170420","F","1","NA","M",21.5914666666667,"6.6802270420497106E-2",19.5144,20896090.1955042,15401135.8870804,3850283.97177009,1,7123592,1780898
"4404","Sa","mm","251","DdM","160217","W","0","NA","M",20.6969333333333,"4.0426394018430102E-2",20.9326095581055,8433970.05497981,28195057.9588896,7048764.48972239,1,32311137,8077784
"4405","Sa","mm","59","DdM","150609","F","1","NA","PLO",20.8459666666667,"0.171957329978496",20.6102727254232,10365483.9370756,25492901.1541707,6373225.28854267,1,23770646,5942661
"4407","Sa","mm","532","DdM","170215","W","1","NA","M",18.6435666666667,"5.3259208906378301E-2",20.88255,8708443.1066112,112981566.551635,28245391.6379087,1,125394467,31348617
"4408","Sa","mm","484","DdM","161216","W","1","NA","M",17.9363,"7.3680526599637405E-2",20.6801,9912629.85040032,182242399.596073,45560599.8990183,1,177693621,44423405
"4409","Sa","mm","435","DdM","161012","F","1","NA","M",21.1049333333333,"0.12785641686412799",19.4622,21605692.7188541,21398873.8334403,5349718.45836008,1,9572691,2393173
"4410","Sa","mm","313","DdM","160419","F","1","NA","P",22.6892333333333,"7.9418973383777694E-2",21.2632666666667,6825945.7896081,7332744.58290991,1833186.14572748,1,10382813,2595703
"4411","Sa","mm","162","DdM","151014","F","1","NA","L",20.4597666666667,"0.130026164033756",20.3964333333333,11885086.9463708,33097959.1005042,8274489.77512604,1,26915977,6728994
"4412","Sa","mm","48","DdM","150513","F","0","NA","PLO",24.9767,"6.3333008771097696E-2",23.0656333333333,2154747.00009137,1562082.8226731,390520.705668276,1,7006790,1751697
"4413","Sa","mm","99","DdM","150817","F","1","NA","PLO",21.7636553446452,"1.7424645765748901E-2",20.5743666666667,10606342.8719355,13708849.0908446,3427212.27271115,1,12492422,3123105
"4415","Sa","mm","485","DdM","161216","W","1","NA","M",18.5153,"0.119642467376764",20.8929666666667,8650602.76249413,123215280.724628,30803820.181157,1,137666890,34416723
"4416","Sa","mm","571","DdM","170316","F","1","NA","M",23.65475,"5.7346359954228501E-2",19.846,16901834.426316,3817743.81642693,954435.954106733,1,2183153,545788
"4417","Sa","mm","314","DdM","160419","F","0","NA","P",23.5923666666667,"7.95041089084913E-2",21.1651666666667,7268064.54291835,3982185.62760332,995546.406900829,1,5295586,1323897
"4418","Sa","mm","361","DdM","160620","F","0","NA","P",22.2681333333333,"3.4141079850136001E-2",20.3973,11878499.1234229,9747529.88288231,2436882.47072058,1,7931299,1982825
"4419","Sa","mm","555","DdM","170316","F","1","NA","M",21.9683333333333,"0.25620439756829499",19.88075,16530232.4565461,11937432.0528183,2984358.01320459,1,6979804,1744951
"4420","Sa","mm","133","DdM","150915","F","1","NA","PLO",20.8468333333333,"7.5487239539762302E-2",20.3879521687826,11949748.2468468,25477970.0648226,6369492.51620566,1,20607123,5151781
"4421","Sa","mm","587","DdM","170420","F","1","NA","M",19.6077666666667,"5.6752914756276598E-2",20.31845,12493068.5372069,58875467.4728945,14718866.8682236,1,45548759,11387190
"4423","Sa","mm","351","DdM","160620","F","0","NA","P",23.2554,"5.1948820968333601E-2",20.1657,13775549.3804065,5000913.68222734,1250228.42055684,1,3508744,877186
"4424","Sa","mm","53","DdM","150609","F","1","NA","PLO",21.3348333333333,"7.9343829837821706E-2",20.6454372406006,10134901.5116495,18318759.8127314,4579689.95318286,1,17469796,4367449
"4425","Sa","mm","105","DdM","150817","F","1","NA","PLO",19.5251820882161,"9.7586445397521496E-3",21.1958666666667,7126710.84780098,62255802.9952974,15563950.7488244,1,84431013,21107753
"4426","Sa","mm","362","DdM","160620","F","0","NA","P",16.5453333333333,"0.121290656413976",20.2650333333333,12927374.1979374,466674753.024466,116668688.256117,1,348911502,87227876
"4427","Sa","mm","134","DdM","150915","F","1","NA","PLO",24.2523666666667,"0.16636653309284699",20.5246397654216,10949182.6818279,2548921.03702375,637230.259255938,1,2250018,562504
"4428","Sa","mm","239","DdM","160113","W","1","NA","M",22.0384333333333,"7.9997270786778901E-2",20.3667666666667,12112809.8722528,11384939.0077756,2846234.7519439,1,9084418,2271104
"4429","Sa","mm","10","DdM","150411","F","0","NA","PLO",21.9764080047607,"2.9810018598542799E-2",20.7699333333333,9359006.43354566,11872449.2606525,2968112.31516314,1,12260887,3065222
"4431","Sa","mm","406","DdM","160816","F","0","NA","M",19.0265333333333,"2.2073136010391899E-2",19.2324,25027383.2483495,87211728.2011621,21802932.0502905,1,33679897,8419974
"4432","Sa","mm","546","DdM","170215","W","1","NA","M",20.8395333333333,"1.9042671381225E-2",21.7099,5129452.04619349,25604009.6763562,6401002.41908904,1,48244555,12061139
"4433","Sa","mm","379","DdM","160715","F","0","NA","P",23.3317845662435,"8.04370074507893E-2",20.9255,8472417.77086882,4749239.91506217,1187309.97876554,1,5417863,1354466
"4434","Sa","mm","557","DdM","170316","F","0","NA","M",21.6761,"2.7294321753799901E-2",20.9648,8262059.45680019,14544734.6121459,3636183.65303648,1,17014876,4253719
"4436","Sa","mm","467","DdM","161116","W","1","NA","M",21.2514,"8.46468546373699E-2",22.0670333333333,4081742.88207605,19381648.7899026,4845412.19747566,1,45894049,11473512
"4437","Sa","mm","387","DdM","160816","F","1","NA","M",19.607,"NA",19.4374333333333,21950748.028775,58905988.6196652,14726497.1549163,1,25937101,6484275
"4439","Sa","mm","398","DdM","160816","F","1","NA","M",24.022,"6.8505474233819998E-3",19.1893,25727066.9234558,2978435.75696267,744608.939240668,1,1118946,279737
"4440","Sa","mm","412","DdM","160914","F","0","NA","M",18.9815,"4.6009455549918803E-2",18.9772666666667,29464648.4720953,89907503.1385747,22476875.7846437,1,29492119,7373030
"4442","Sa","mm","423","DdM","160914","F","0","NA","M",22.7165,"5.1362340289360001E-2",19.4457666666667,21834035.1486227,7198823.30491437,1799705.82622859,1,3186683,796671
"4444","Sa","mm","333","DdM","160517","F","0","NA","P",24.6352,"0.130569636592892",20.2247,13265281.3702553,1967717.85582417,491929.463956042,1,1433698,358424
"4445","Sa","mm","494","DdM","161216","W","0","NA","M",19.4431666666667,"1.78550646409735E-2",20.1646,13785246.936188,65804897.1657073,16451224.2914268,1,46137596,11534399
"4446","Sa","mm","305","DdM","160419","F","1","NA","P",26.1323333333333,"0.148341981021332",22.3352666666667,3438112.96364625,715202.728164343,178800.682041086,1,2010575,502644
"4447","Sa","mm","585","DdM","170420","F","0","NA","M",24.2533333333333,"0.112512414129879",20.3703,12085460.5474503,2547255.9436743,636813.985918575,1,2037139,509285
"4448","Sa","mm","458","DdM","161012","F","1","NA","M",18.3770666666667,"0.109579210315339",19.5027,21053084.9410598,135284362.206842,33821090.5517104,1,62107372,15526843
"4449","Sa","mm","108","DdM","150817","F","0","NA","PLO",18.5694421132406,"5.7414798824052399E-2",21.0673,7737664.35369251,118787116.181271,29696779.0453178,1,148378424,37094606
"4450","Sa","mm","469","DdM","161116","W","0","NA","M",21.3029333333333,"3.7029762804174297E-2",22.8454333333333,2480711.64697292,18718083.5947911,4679520.89869778,1,72928352,18232088
"4452","Sa","mm","319","DdM","160517","F","1","NA","P",21.0447666666667,"0.159463611314096",20.9207666666667,8498112.26205927,22287166.6035279,5571791.65088198,1,25348000,6337000
"4453","Sa","mm","560","DdM","170316","F","1","NA","M",21.8761,"0.23387810927917099",20.37575,12043396.5375427,12705422.1265519,3176355.53163798,1,10196507,2549127
"4455","Sa","mm","459","DdM","161116","W","1","NA","M",18.8361,"4.2002142802480998E-2",21.959,4373825.43023654,99193446.3902929,24798361.5975732,1,219196106,54799027
"4456","Sa","mm","350","DdM","160620","F","0","NA","P",17.4830333333333,"2.8751405762734099E-2",20.1986666666667,13488061.0867909,247583128.074101,61895782.0185254,1,177411931,44352983
"4458","Sa","mm","335","DdM","160517","F","0","NA","P",21.5935,"5.4111643848620099E-2",19.8868666666667,16465674.1420939,15379981.0228225,3844995.25570563,1,9027918,2256979
"4460","Sa","mm","380","DdM","160715","F","1","NA","P",21.6330871582031,"6.4744723065776402E-2",21.0705666666667,7721510.77180663,14973856.3549431,3743464.08873578,1,18743154,4685789
"4462","Sa","mm","178","DdM","151112","F","1","NA","L",24.5208666666667,"9.3431383021625E-2",21.0095666666667,8028795.93874868,2125833.3124874,531458.328121849,1,2559117,639779
"4463","Sa","mm","582","DdM","170420","F","1","NA","M",22.4999666666667,"0.144645094397748",21.2083333333333,7070097.78757242,8333590.01364985,2083397.50341246,1,11392473,2848118
"4464","Sa","mm","455","DdM","161012","F","1","NA","M",19.8217333333333,"1.2412225156408E-2",19.5233,20777451.2985532,50946843.6151602,12736710.90379,1,23699343,5924836
"4467","Sa","mm","320","DdM","160517","F","0","NA","P",21.1124,"0.13682985785273699",20.7071333333333,9742670.01320297,21291135.6992802,5322783.92482005,1,21121859,5280465
"4468","Sa","mm","562","DdM","170316","F","1","NA","M",22.5468,"6.3278669391825595E-2",20.9286,8455631.80516834,8073886.4298871,2018471.60747178,1,9228856,2307214
"4469","Sa","mm","347","DdM","160620","F","1","NA","P",18.5977666666667,"9.6998419231104596E-2",20.2437,13105015.4690793,116534285.324316,29133571.3310791,1,85946358,21486590
"4470","Sa","mm","234","DdM","160113","W","0","NA","M",19.4234333333333,"0.10611429372772201",20.9935,8111746.23406042,66688599.3529032,16672149.8382258,1,79459996,19864999
"4471","Sa","mm","186","DdM","151112","F","0","NA","L",24.8613333333333,"2.42714509935711E-2",20.8318,8995821.18809379,1688782.8426861,422195.710671525,1,1814447,453612
"4472","Sa","mm","575","DdM","170316","F","0","NA","M",21.5873,"0.22946662066627499",20.82255,9049213.1692813,15444576.9696248,3861144.2424062,1,16495918,4123980
"4473","Sa","mm","102","DdM","150817","F","0","NA","PLO",20.7100950876872,"0.11647157954415201",20.9076333333333,8569814.22305746,27945309.0954493,6986327.27386232,1,31517286,7879321
"4474","Sa","mm","5","DdM","150411","F","0","NA","PLO",23.2478224436442,"9.9998215844577104E-2",20.7977333333333,9194028.3835984,5026596.26423084,1256649.06605771,1,5284203,1321051
"4475","Sa","mm","307","DdM","160419","F","1","NA","P",24.2736333333333,"8.3533366586851607E-2",22.1176666666667,3951643.55113612,2512539.15789996,628134.78947499,1,6145347,1536337
"4476","Sa","mm","461","DdM","161116","W","1","NA","M",17.7669,"7.8007756024643202E-2",22.2295,3678799.9867278,204353684.445842,51088421.1114605,1,536892821,134223205
"4477","Sa","mm","302","DdM","160419","F","1","NA","P",22.1432,"3.8110759635568002E-2",22.4094333333333,3278791.48730288,10606520.6595469,2651630.16488674,1,31265865,7816466
"4478","Sa","mm","407","DdM","160816","F","1","NA","M",18.4455,"1.36605270762141E-2",19.0476,28168256.5818352,129168524.930466,32292131.2326166,1,44320845,11080211
"4479","Sa","mm","359","DdM","160620","F","0","NA","P",16.3360666666667,"6.0438922337624101E-2",20.0888666666667,14469588.2579555,537590455.515697,134397613.878924,1,359092783,89773196
"4481","Sa","mm","177","DdM","151112","F","1","NA","L",20.4406666666667,"1.3662113062528399E-2",21.0082,8035818.7459417,33528078.1464555,8382019.53661388,1,40326435,10081609
"4482","Sa","mm","586","DdM","170420","F","1","NA","M",22.9761333333333,"6.9322314829593001E-2",19.99515,15363644.7171218,6040007.08032766,1510001.77008192,1,3799745,949936
"4483","Sa","mm","142","DdM","150915","F","0","NA","PLO",25.1843333333333,"4.8664394924145302E-2",20.3888301849365,11943037.8663314,1357520.30181772,339380.07545443,1,1098608,274652
"4485","Sa","mm","328","DdM","160517","F","0","NA","P",22.4451065063477,"8.3417194582029494E-2",20.3803333333333,12008134.9610127,8648447.81761228,2162111.95440307,1,6961036,1740259
"4486","Sa","mm","172","DdM","151112","F","1","NA","L",23.5801666666667,"5.9932156087808303E-2",20.8348666666667,8978189.68689202,4015163.35880836,1003790.83970209,1,4322408,1080602
"4487","Sa","mm","415","DdM","160914","F","1","NA","M",21.1815333333333,"4.2694418058257501E-2",18.8952333333333,31052263.9218484,20319004.2440804,5079751.06102009,1,6324416,1581104
"4490","Sa","mm","54","DdM","150609","F","0","NA","PLO",20.8896333333333,"3.6424213558198699E-2",20.4427633285522,11537988.8399779,24751381.7568237,6187845.43920592,1,20733883,5183471
"4491","Sa","mm","355","DdM","160620","F","1","NA","P",18.2556333333333,"2.7638620322536799E-2",20.3504333333333,12240042.5208135,146858275.171003,36714568.7927508,1,115964964,28991241
"4492","Sa","mm","549","DdM","170215","W","1","NA","M",23.49755,"7.4316922702706303E-2",20.8257,9030995.54654875,4245786.09824961,1061446.5245624,1,4543953,1135988
"4493","Sa","mm","360","DdM","160620","F","1","NA","P",20.7434,"1.48455380502031E-2",20.4193,11712487.1290507,27323173.7863421,6830793.44658552,1,22547236,5636809
"4494","Sa","mm","310","DdM","160419","F","0","NA","P",24.4503666666667,"8.4871098339383402E-2",21.3790666666667,6338538.84080886,2229599.43681587,557399.859203967,1,3399766,849941
"4495","Sa","mm","460","DdM","161116","W","1","NA","M",17.59365,"3.0193459556665501E-2",21.8876333333333,4578148.13502529,229744866.45463,57436216.6136574,1,485028519,121257130
"4496","Sa","mm","454","DdM","161012","F","1","NA","M",20.6704666666667,"4.68768955172306E-2",19.4511333333333,21759200.7694415,28704049.3919673,7176012.34799184,1,12750039,3187510
"4497","Sa","mm","540","DdM","170215","W","0","NA","M",21.8785,"2.5314422766477201E-2",21.2983666666667,6674376.62176545,12684825.5310397,3171206.38275993,1,18368982,4592246
"4498","Sa","mm","179","DdM","151112","F","0","NA","L",21.2172,"4.31737188576568E-2",21.1494666666667,7341432.9580024,19834957.5670071,4958739.39175177,1,26113299,6528325
"4500","Sa","mm","408","DdM","160816","F","0","NA","M",22.0556666666667,"3.02185925107934E-2",19.2145,25315630.619004,11253076.8756752,2813269.21891879,1,4296292,1074073
"4501","Sa","mm","420","DdM","160914","F","1","NA","M",21.7571333333333,"6.0144354126828399E-2",21.5894666666667,5540283.27305165,13769423.2821746,3442355.82054365,1,24021221,6005305
"4502","Sa","mm","500","DdM","161216","W","0","NA","M",18.9158333333333,"7.7371398677637902E-3",19.7687,17758682.6373946,93988471.6469973,23497117.9117493,1,51153475,12788369
"4503","Sa","mm","18","DdM","150411","F","0","NA","PLO",22.6369450887044,"5.6870592066184299E-2",21.6981,5168320.84433512,7596569.65422514,1899142.41355629,1,14206247,3551562
"4504","Sa","mm","506","DdM","161216","W","0","NA","M",16.4606333333333,"4.5777104903361197E-2",20.6731666666667,9956695.72069935,494175067.092562,123543766.77314,1,479707927,119926982
"4505","Sa","mm","101","DdM","150817","F","0","NA","PLO",20.9900767008464,"1.2174227915488899E-2",21.4673333333333,5990530.62029205,23126554.3656274,5781638.59140685,1,37312723,9328181
"4506","Sa","mm","550","DdM","170215","W","0","NA","M",19.2085666666667,"0.10741100191941701",20.66045,10038028.2282991,77113942.4593685,19278485.6148421,1,74249887,18562472
"4507","Sa","mm","242","DdM","160113","W","0","NA","M",19.8201666666667,"8.2075107878901404E-2",21.1017,7569239.51990732,51000828.3822842,12750207.0955711,1,65123282,16280821
"4508","Sa","mm","590","DdM","170420","F","1","NA","M",21.5366,"0.111679586317285",20.176,13685075.3527834,15983088.4012532,3995772.1003133,1,11288203,2822051
"4509","Sa","mm","306","DdM","160419","F","1","NA","P",22.7987333333333,"0.16119929693808799",21.4201,6174311.31093626,6809561.75844687,1702390.43961172,1,10659625,2664906
"4510","Sa","mm","402","DdM","160816","F","0","NA","M",20.3328333333333,"7.4260509918350301E-2",19.6142666666667,19602806.1836289,36063406.6458358,9015851.66145895,1,17781148,4445287
"4511","Sa","mm","416","DdM","160914","F","1","NA","M",19.6698333333333,"5.8416635758432603E-2",19.1587666666667,26234549.2453718,56456326.8030773,14114081.7007693,1,20799376,5199844
"4512","Sa","mm","542","DdM","170215","W","0","NA","M",19.1139666666667,"9.6980015123392702E-2",20.7778,9312023.94950486,82206452.5309267,20551613.1327317,1,85324377,21331094
"4513","Sa","mm","496","DdM","161216","W","1","NA","M",18.0664,"9.2962949608971196E-2",20.1312666666667,14082372.4983837,166899182.734159,41724795.6835399,1,114548573,28637143
"4514","Sa","mm","104","DdM","150817","F","0","NA","PLO",23.1988131205241,"0.12970868879428099",20.8886,8674802.52025515,5195918.53628992,1298979.63407248,1,5789140,1447285
"4515","Sa","mm","536","DdM","170215","W","0","NA","M",23.8403,"8.7162319840628194E-2",21.1607,7288862.98598305,3367691.97073848,841922.992684621,1,4465642,1116410
"4516","Sa","mm","480","DdM","161116","W","0","NA","M",19.3530333333333,"3.8151321514900201E-2",21.6662333333333,5274766.60474651,69939073.6062306,17484768.4015576,1,128152749,32038187
"4517","Sa","mm","422","DdM","160914","F","1","NA","M",18.6638666666667,"4.5046679492869099E-2",21.3185333333333,6588819.89556342,111441730.379239,27860432.5948096,1,163475062,40868766
"4518","Sa","mm","329","DdM","160517","F","1","NA","P",21.3721192677816,"0.15377684520900101",20.7325666666667,9585430.84314984,17862799.8800233,4465699.97000583,1,18011471,4502868
"4519","Sa","mm","589","DdM","170420","F","1","NA","M",23.1604666666667,"0.14774018861952601",20.52985,10912747.3078508,5332369.30816426,1333092.32704107,1,4722777,1180694
"4520","Sa","mm","409","DdM","160816","F","0","NA","M",18.0674333333333,"6.18597068642694E-2",19.0184666666667,28698177.9884109,166782638.625281,41695659.6563202,1,56170439,14042610
